---,Actor,Location,Rotation,Scale,Meshes
Row_5512,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L5_X-2_Y0_DL0.StaticMesh_10'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L5_X-2_Y0_DL0""')))"
Row_5513,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/BP_PalWorldSettings.BP_PalWorldSettings_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_5514,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0.StaticMesh_2'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0""')))"
Row_5515,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0.StaticMesh_1'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0""')))"
Row_5516,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0.StaticMesh_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0""')))"
Row_5517,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0.StaticMesh_4'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0""')))"
Row_5518,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0.StaticMesh_3'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0""')))"
Row_5519,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0.StaticMesh_PL_MainWorld5_HLOD0_Instancing_Sorajima_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L5_X-4_Y-1_DL0""')))"
Row_5520,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/BP_PalWorldSettings.BP_PalWorldSettings_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_5521,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0.StaticMesh_3'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0""')))"
Row_5522,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0.StaticMesh_PL_MainWorld5_HLOD0_Instancing_1'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0""')))"
Row_5523,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0.StaticMesh_1'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0""')))"
Row_5524,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0.StaticMesh_2'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0""')))"
Row_5525,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0.StaticMesh_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-4_Y1_DL0""')))"
Row_5526,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/BP_PalWorldSettings.BP_PalWorldSettings_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_5527,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0.StaticMesh_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0""')))"
Row_5528,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0.StaticMesh_2'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0""')))"
Row_5529,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0.StaticMesh_PL_MainWorld5_HLOD0_Instancing_1'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0""')))"
Row_5530,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0.StaticMesh_1'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0""')))"
Row_5531,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0.StaticMesh_3'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_511m_L4_X-3_Y1_DL0""')))"
Row_5532,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/BP_PalWorldSettings.BP_PalWorldSettings_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_5533,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-7_Y-1_DL0.StaticMesh_PL_MainWorld5_HLOD0_Instancing_Sorajima_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-7_Y-1_DL0""')))"
Row_5534,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/BP_PalWorldSettings.BP_PalWorldSettings_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_5535,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0.StaticMesh_2'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0""')))"
Row_5536,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0.StaticMesh_3'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0""')))"
Row_5537,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0.StaticMesh_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0""')))"
Row_5538,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0.StaticMesh_PL_MainWorld5_HLOD0_Instancing_Sorajima_0'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0""')))"
Row_5539,/Script/CoreUObject.Class'/Script/Engine.WorldPartitionHLOD',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0.StaticMesh_1'',Materials=(MaterialInstanceConstant'""/Game/Pal/Maps/MainWorld_5/PL_MainWorld5/_Generated_/HLOD0_64m_575m_L4_X-8_Y0_DL0""')))"
Row_5540,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/WorldTree/BP_LevelInstance_WorldTree.BP_LevelInstance_WorldTree_C',"(X=244599.816524,Y=-247401.817034,Z=-2511.833191)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_5541,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/Yakushima/BP_DungeonEntrance_Yakushima.BP_DungeonEntrance_Yakushima_C',"(X=-485315.122922,Y=-34972.187673,Z=-1469.016863)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","()"
Row_5542,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-335586.587203,Y=-104884.103127,Z=40441.935713)","(Pitch=0.000000,Yaw=56.029014,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5543,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-287925.975606,Y=-191141.917519,Z=6661.253589)","(Pitch=-0.927769,Yaw=-76.401107,Roll=3.829381)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5544,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-333902.780437,Y=-205767.401110,Z=6942.853259)","(Pitch=0.000000,Yaw=-79.305356,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5545,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-320921.662111,Y=-100230.682897,Z=18782.255512)","(Pitch=0.000000,Yaw=48.228973,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5546,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-268094.034676,Y=-53009.180203,Z=3558.552689)","(Pitch=-0.580028,Yaw=79.293895,Roll=-3.064942)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5547,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-368225.280765,Y=-74478.064842,Z=18314.773547)","(Pitch=0.000000,Yaw=31.482243,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5548,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-315091.587040,Y=-52063.600872,Z=14675.742186)","(Pitch=0.000000,Yaw=-81.301833,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5549,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-392681.624438,Y=-208957.246523,Z=-32.702102)","(Pitch=0.000000,Yaw=-161.195951,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5550,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-405155.946262,Y=-176237.359542,Z=15502.303127)","(Pitch=-10.992693,Yaw=172.652457,Roll=1.408505)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5551,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Volcano.BP_DungeonEntrance_Volcano_C',"(X=-400575.583595,Y=-35335.308734,Z=7001.187800)","(Pitch=0.000000,Yaw=136.306384,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5552,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Viking_C.BP_DungeonEntrance_Viking_C_C',"(X=-588020.000000,Y=-254710.000000,Z=1050.000000)","(Pitch=0.000000,Yaw=99.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5553,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Viking_C.BP_DungeonEntrance_Viking_C_C',"(X=-512833.913835,Y=-284233.523540,Z=1254.921328)","(Pitch=0.000000,Yaw=79.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
Row_5554,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/MapObject/Dungeon/Entrance/BP_DungeonEntrance_Viking_C.BP_DungeonEntrance_Viking_C_C',"(X=-554303.918897,Y=-314140.573553,Z=16585.553931)","(Pitch=0.000000,Yaw=-30.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Mesh/SM_Pal_DungeonPortalMarker.SM_Pal_DungeonPortalMarker'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker_Black""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/DungeonPortalMarker/Material/MI_Cliff_DungeonPortalMarker""')))"
